time,position 0,position 1,position 2,position 3,position 4,position 5,position 6,position 7,position 8,position 9
1367.0,"(1225.1214316789992, 134.17887298476091)","(470.7940635566445, 947.4195463123342)","(549.6437627481935, 197.36033892035667)","(1093.5840839165833, 767.4516564849458)","(131.00065335229283, 400.4651454506966)","(653.3151157136766, 567.0586379342183)","(365.72894579170276, 778.8053856974635)","(125.49129668369852, 611.323854324923)","(1232.7394322417701, 507.1503585874896)","(1234.211288900765, 823.7269099968746)"
1368.0,"(1225.2736236686915, 134.37721006720764)","(470.69009323886127, 947.4374485807725)","(549.4260299742239, 197.23748763163942)","(1093.7236207682645, 767.2442210322796)","(131.24152619506495, 400.398210604653)","(653.3585401351082, 567.0033447445471)","(365.95112493743693, 778.6907714435471)","(125.55384020028004, 611.2172350532984)","(1232.9874262824849, 507.1187523259261)","(1233.968649819148, 823.6666914277118)"
1369.0,"(1225.4258156583837, 134.57554714965437)","(470.58664277266695, 947.4552613378687)","(549.2082972002543, 197.11463634292218)","(1093.863157619946, 767.0367855796134)","(131.48239903783707, 400.3312757586094)","(653.4017474344327, 566.9483280208244)","(366.1733040831711, 778.5761571896306)","(125.61607099927863, 611.1111488780319)","(1233.2354203231996, 507.0871460643626)","(1233.7260107375307, 823.6064728585491)"
1370.0,"(1225.578007648076, 134.7738842321011)","(470.48370955880364, 947.4729850311794)","(548.9905644262847, 196.99178505420494)","(1094.0026944716271, 766.8293501269471)","(131.7232718806092, 400.26434091256584)","(653.4447386972605, 566.8935863807203)","(366.3954832289053, 778.4615429357142)","(125.67799064428225, 611.0055931336418)","(1233.4834143639143, 507.0555398027991)","(1233.4833716559135, 823.5462542893863)"
1371.0,"(1225.7301996377682, 134.97222131454782)","(470.38129101100964, 947.4906201060235)","(548.7728316523151, 196.8689337654877)","(1094.1422313233084, 766.6219146742809)","(131.9641447233813, 400.19740606652226)","(653.4875150037742, 566.8391184488167)","(366.61766237463945, 778.3469286817977)","(125.73960069106083, 610.9005651679736)","(1233.731408404629, 507.0239335412356)","(1233.2407325742963, 823.4860357202235)"
1372.0,"(1225.8823916274605, 135.17055839699455)","(470.2793845559546, 947.5081670054933)","(548.5550988783455, 196.74608247677045)","(1094.2817681749898, 766.4144792216147)","(132.20501756615343, 400.1304712204787)","(653.5300774287554, 566.7849228565726)","(366.8398415203736, 778.2323144278813)","(125.80090268760553, 610.7960623421337)","(1233.9794024453438, 506.9923272796721)","(1232.9980934926791, 823.4258171510608)"
1373.0,"(1226.0345836171527, 135.36889547944128)","(470.17798763317484, 947.5256261704658)","(548.3373661043759, 196.6232311880532)","(1094.421305026671, 766.2070437689484)","(132.44589040892555, 400.0635363744351)","(653.5724270416116, 566.7309982422897)","(367.0620206661078, 778.1177001739649)","(125.86189817416751, 610.6920820304231)","(1234.2273964860585, 506.9607210181086)","(1232.755454411062, 823.365598581898)"
1374.0,"(1226.186775606845, 135.567232561888)","(470.07709769500894, 947.5429980396135)","(548.1196333304063, 196.50037989933597)","(1094.5608418783522, 765.9996083162822)","(132.68676325169767, 399.9966015283915)","(653.6145649064035, 566.6773432510782)","(367.284199811842, 778.0030859200484)","(125.92258868329667, 610.5886216202709)","(1234.4753905267733, 506.92911475654506)","(1232.5128153294447, 823.3053800127352)"
1375.0,"(1226.3389675965373, 135.76556964433473)","(469.9767122065339, 947.5602830494155)","(547.9019005564367, 196.37752861061873)","(1094.7003787300337, 765.792172863616)","(132.9276360944698, 399.92966668234794)","(653.6564920818715, 566.6239565348228)","(367.50637895757615, 777.888471666132)","(125.98297573988019, 610.4856785121696)","(1234.723384567488, 506.8975084949816)","(1232.2701762478275, 823.2451614435724)"
1376.0,"(1226.4911595862295, 135.96390672678146)","(469.8768286455012, 947.5774816341684)","(547.6841677824671, 196.25467732190148)","(1094.8399155817149, 765.5847374109497)","(133.1685089372419, 399.86273183630436)","(653.6982096214622, 566.5708367521487)","(367.7285581033103, 777.7738574122155)","(126.04306086118079, 610.3832501196088)","(1234.9713786082027, 506.86590223341807)","(1232.0275371662103, 823.1849428744097)"
1377.0,"(1226.6433515759218, 136.1622438092282)","(469.7774445022737, 947.5945942259975)","(547.4664350084975, 196.13182603318424)","(1094.979452433396, 765.3773019582835)","(133.40938178001403, 399.7957969902608)","(653.7397185733548, 566.517982568388)","(367.9507372490445, 777.6592431582991)","(126.10284555687488, 610.2813338690107)","(1235.2193726489174, 506.83429597185454)","(1231.7848980845931, 823.1247243052469)"
1378.0,"(1226.795543565614, 136.3605808916749)","(469.6785572797623, 947.6116212548675)","(547.2487022345279, 196.008974744467)","(1095.1189892850775, 765.1698665056173)","(133.65025462278615, 399.7288621442172)","(653.781019980488, 566.465392655546)","(368.17291639477867, 777.5446289043826)","(126.1623313290905, 610.1799271996657)","(1235.4673666896322, 506.802689710291)","(1231.542259002976, 823.0645057360841)"
1379.0,"(1226.9477355553063, 136.55891797412164)","(469.5801644933635, 947.6285631485931)","(547.0309694605583, 195.88612345574975)","(1095.2585261367587, 764.962431052951)","(133.89112746555827, 399.6619272981736)","(653.8221148805856, 566.4130656922682)","(368.39509554051284, 777.4300146504662)","(126.22151967244505, 610.0790275636674)","(1235.715360730347, 506.77108344872755)","(1231.2996199213587, 823.0042871669214)"
1380.0,"(1227.0999275449985, 136.75725505656837)","(469.48226367089666, 947.6454203328501)","(546.8132366865887, 195.7632721670325)","(1095.39806298844, 764.7549956002848)","(134.1320003083304, 399.59499245213004)","(653.8630043061826, 566.3610003638069)","(368.617274686247, 777.3154003965498)","(126.28041207408283, 609.9786324258491)","(1235.9633547710616, 506.739477187164)","(1231.0569808397415, 822.9440685977586)"
1381.0,"(1227.2521195346908, 136.9555921390151)","(469.38485235254217, 947.6621932311858)","(546.595503912619, 195.64042087831527)","(1095.5375998401214, 764.5475601476186)","(134.3728731511025, 399.52805760608646)","(653.9036892846517, 566.3091953619878)","(368.8394538319812, 777.2007861426333)","(126.33901001371243, 609.8787392637199)","(1236.2113488117764, 506.7078709256005)","(1230.8143417581243, 822.8838500285958)"
1382.0,"(1227.404311524383, 137.15392922146182)","(469.2879280907795, 947.6788822650299)","(546.3777711386495, 195.51756958959803)","(1095.6771366918026, 764.3401246949524)","(134.61374599387463, 399.4611227600429)","(653.9441708382285, 566.2576493851778)","(369.06163297771536, 777.0861718887169)","(126.39731496364386, 609.7793455674014)","(1236.459342852491, 506.67626466403703)","(1230.5717026765071, 822.823631459433)"
1383.0,"(1227.5565035140753, 137.35226630390855)","(469.19148845032555, 947.6954878537048)","(546.1600383646798, 195.39471830088078)","(1095.8166735434838, 764.1326892422861)","(134.85461883664675, 399.3941879139993)","(653.9844499840374, 566.206361138252)","(369.28381212344954, 776.9715576348004)","(126.45532838882565, 609.6804488395644)","(1236.7073368932058, 506.6446584024735)","(1230.32906359489, 822.7634128902703)"
1384.0,"(1227.7086955037676, 137.55060338635528)","(469.0955310080739, 947.7120104144362)","(545.9423055907102, 195.27186701216354)","(1095.9562103951653, 763.9252537896199)","(135.09549167941887, 399.3272530679557)","(654.0245277341172, 566.1553293325607)","(369.5059912691837, 776.856943380884)","(126.51305174688152, 609.5820465953666)","(1236.9553309339205, 506.61305214091)","(1230.0864245132727, 822.7031943211075)"
1385.0,"(1227.8608874934598, 137.748940468802)","(469.00005335303354, 947.728450362364)","(545.7245728167406, 195.1490157234463)","(1096.0957472468465, 763.7178183369537)","(135.336364522191, 399.26031822191214)","(654.0644050954467, 566.1045526858978)","(369.7281704149179, 776.7423291269675)","(126.57048648814711, 609.4841363623898)","(1237.2033249746353, 506.5814458793465)","(1229.8437854316555, 822.6429757519447)"
1386.0,"(1228.013079483152, 137.94727755124873)","(468.90505308626837, 947.7448081105522)","(545.506840042771, 195.02616443472905)","(1096.235284098528, 763.5103828842874)","(135.5772373649631, 399.19338337586856)","(654.1040830699694, 566.0540299224683)","(369.95034956065206, 776.6277148730511)","(126.62763405570638, 609.3867156805778)","(1237.45131901535, 506.549839617783)","(1229.6011463500383, 822.582757182782)"
1387.0,"(1228.1652714728443, 138.14561463369546)","(468.810527820837, 947.7610840699995)","(545.2891072688014, 194.9033131460118)","(1096.3748209502091, 763.3029474316212)","(135.81811020773523, 399.126448529825)","(654.1435626546196, 566.003759772856)","(370.17252870638623, 776.5131006191347)","(126.68449588542785, 609.289782102175)","(1237.6993130560647, 506.51823335621947)","(1229.3585072684211, 822.5225386136192)"
1388.0,"(1228.3174634625366, 138.3439517161422)","(468.71647518173285, 947.7772786496495)","(545.0713744948318, 194.78046185729457)","(1096.5143578018906, 763.095511978955)","(136.05898305050735, 399.0595136837814)","(654.1828448413465, 565.9537409739918)","(370.3947078521204, 776.3984863652182)","(126.74107340600071, 609.1933331916641)","(1237.9473070967795, 506.486627094656)","(1229.115868186804, 822.4623200444564)"
1389.0,"(1228.4696554522288, 138.5422887985889)","(468.62289280582416, 947.7933922564013)","(544.8536417208622, 194.65761056857733)","(1096.6538946535718, 762.8880765262887)","(136.29985589327947, 398.9925788377378)","(654.2219306171398, 565.9039722691218)","(370.6168869978546, 776.2838721113018)","(126.7973680389707, 609.0973665257058)","(1238.1953011374942, 506.4550208330925)","(1228.8732291051867, 822.4021014752936)"
1390.0,"(1228.621847441921, 138.74062588103564)","(468.52977834179507, 947.8094252951192)","(544.6359089468926, 194.53475927986008)","(1096.793431505253, 762.6806410736225)","(136.5407287360516, 398.92564399169424)","(654.2608209640541, 565.8544524077762)","(370.83906614358875, 776.1692578573853)","(126.85338119877585, 609.0018796930772)","(1238.443295178209, 506.42341457152895)","(1228.6305900235695, 822.3418829061309)"
1391.0,"(1228.7740394316133, 138.93896296348237)","(468.4371294500861, 947.8253781686436)","(544.418176172923, 194.41190799114284)","(1096.9329683569345, 762.4732056209563)","(136.7816015788237, 398.85870914565066)","(654.2995168592339, 565.8051801457373)","(371.0612452893229, 776.0546436034689)","(126.90911429278196, 608.9068702946117)","(1238.6912892189237, 506.3918083099655)","(1228.3879509419523, 822.2816643369681)"
1392.0,"(1228.9262314213056, 139.1373000459291)","(468.3449438028357, 947.8412512778004)","(544.2004433989534, 194.2890567024256)","(1097.0725052086157, 762.26577016829)","(137.02247442159583, 398.7917742996071)","(654.3380192749378, 565.7561542450086)","(371.2834244350571, 775.9400293495524)","(126.96456872131806, 608.8123359431387)","(1238.9392832596384, 506.36020204840196)","(1228.1453118603351, 822.2214457678053)"
1393.0,"(1229.0784234109979, 139.33563712837582)","(468.25321908382153, 947.8570450214114)","(543.9827106249838, 194.16620541370835)","(1097.2120420602969, 762.0583347156238)","(137.26334726436795, 398.7248394535635)","(654.3763291785631, 565.7073734737835)","(371.5056035807913, 775.825415095636)","(127.01974587771147, 608.718274263423)","(1239.1872773003531, 506.32859578683843)","(1227.902672778718, 822.1612271986426)"
1394.0,"(1229.23061540069, 139.53397421082255)","(468.16195298840245, 947.8727597963043)","(543.7649778510142, 194.0433541249911)","(1097.3515789119783, 761.8508992629576)","(137.50422010714007, 398.6579046075199)","(654.4144475326702, 565.6588366064145)","(371.72778272652545, 775.7108008417196)","(127.07464714832291, 608.624682892106)","(1239.4352713410678, 506.29698952527497)","(1227.6600336971007, 822.1010086294798)"
1395.0,"(1229.3828073903824, 139.73231129326928)","(468.0711432234604, 947.8883959973227)","(543.5472450770446, 193.92050283627387)","(1097.4911157636595, 761.6434638102913)","(137.7450929499122, 398.59096976147634)","(654.4523752950068, 565.6105424233824)","(371.9499618722596, 775.5961865878031)","(127.1292739125813, 608.5315594776455)","(1239.6832653817826, 506.26538326371144)","(1227.4173946154835, 822.040790060317)"
1396.0,"(1229.5349993800746, 139.930648375716)","(467.9807875073431, 947.9039540173361)","(543.329512303075, 193.79765154755663)","(1097.6306526153408, 761.4360283576251)","(137.9859657926843, 398.52403491543276)","(654.4901134185318, 565.5624897112655)","(372.1721410179938, 775.4815723338867)","(127.18362754301839, 608.4389016802572)","(1239.9312594224973, 506.2337770021479)","(1227.1747555338663, 821.9805714911543)"
1397.0,"(1229.6871913697669, 140.12898545816273)","(467.8908835698064, 947.9194342472495)","(543.1117795291054, 193.67480025883938)","(1097.7701894670222, 761.2285929049589)","(138.22683863545643, 398.4571000693892)","(654.5276628514391, 565.5146772627091)","(372.39432016372797, 775.3669580799702)","(127.23770940530329, 608.346707171856)","(1240.179253463212, 506.20217074058445)","(1226.9321164522491, 821.9203529219915)"
1398.0,"(1229.8393833594591, 140.32732254060946)","(467.8014291519574, 947.9348370760132)","(542.8940467551358, 193.55194897012214)","(1097.9097263187034, 761.0211574522926)","(138.46771147822855, 398.3901652233456)","(654.5650245371819, 565.4671038763956)","(372.61649930946214, 775.2523438260538)","(127.29152085827677, 608.2549736359967)","(1240.4272475039268, 506.1705644790209)","(1226.689477370632, 821.8601343528287)"
1399.0,"(1229.9915753491514, 140.52565962305619)","(467.7124220061976, 947.9501628906331)","(542.6763139811662, 193.4290976814049)","(1098.0492631703846, 760.8137219996264)","(138.70858432100067, 398.323230377302)","(654.602199414496, 565.4197683570137)","(372.8386784551963, 775.1377295721373)","(127.34506325398539, 608.1636987678168)","(1240.6752415446415, 506.1389582174574)","(1226.4468382890147, 821.7999157836659)"
1400.0,"(1230.1437673388436, 140.7239967055029)","(467.6238598961666, 947.96541207618)","(542.4585812071966, 193.30624639268765)","(1098.188800022066, 760.6062865469602)","(138.9494571637728, 398.25629553125844)","(654.6391884174235, 565.3726695152286)","(373.0608576009305, 775.0231153182209)","(127.39833793771545, 608.0728802739777)","(1240.9232355853562, 506.10735195589393)","(1226.2041992073976, 821.7396972145032)"
1401.0,"(1230.295959328536, 140.92233378794964)","(467.5357405966858, 947.9805850157991)","(542.240848433227, 193.1833951039704)","(1098.2792221848943, 760.4082184492491)","(139.1903300065449, 398.18936068521487)","(654.6759924753363, 565.3258061676524)","(373.28303674666466, 774.9085010643045)","(127.45134624802688, 607.9825158726078)","(1241.171229626071, 506.0757456943304)","(1225.9615601257804, 821.6794786453404)"
1402.0,"(1230.4481513182282, 141.12067087039637)","(467.44806189370235, 947.99568209072)","(542.0231156592574, 193.06054381525317)","(1098.3205306174689, 760.2195227312026)","(139.43120284931703, 398.1224258391713)","(654.7126125129596, 565.2791771368142)","(373.50521589239884, 774.793886810388)","(127.50408951678675, 607.8926032932447)","(1241.4192236667857, 506.0441394327669)","(1225.7189210441632, 821.6192600761776)"
1403.0,"(1230.6003433079204, 141.3190079528431)","(467.36082158423386, 948.0107036802665)","(541.8053828852878, 192.93769252653593)","(1098.3127262789478, 760.0402044176639)","(139.67207569208915, 398.0554909931277)","(654.7490494503948, 565.2327812511301)","(373.727395038133, 774.6792725564716)","(127.55656906920281, 607.8031402767785)","(1241.6672177075004, 506.0125331712034)","(1225.476281962546, 821.5590415070149)"
